"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
pr: Precipitation from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-GFDL-ESM2M(degC),tasmin-GFDL-ESM2M(degC),pr-GFDL-ESM2M(mm)
2007,12,4,-0.44,-7.64,0
2007,12,5,1.64,-3.78,4.4522
2007,12,6,3.22,-1.64,9.77021
2007,12,7,1.29,-4.30,11.43782
2007,12,8,-0.08,-6.28,16.72093
2007,12,9,-2.09,-7.59,11.18292
2007,12,10,-3.43,-9.18,2.65231
2007,12,11,-5.90,-12.59,0
2007,12,12,-4.04,-8.46,0
2007,12,13,-2.39,-8.63,0.63451
2007,12,14,0.39,-7.17,0
2007,12,15,-2.51,-7.63,14.5737
2007,12,16,-0.16,-6.89,6.46774
2007,12,17,-3.28,-7.69,0.91313
2007,12,18,-1.92,-7.00,5.73874
2007,12,19,-2.84,-8.66,0.80485
2007,12,20,-3.75,-8.99,1.62749
2007,12,21,-2.04,-8.51,5.68203
2007,12,22,-0.62,-10.12,2.4325
2007,12,23,-0.00,-3.86,5.04208
2007,12,24,-0.25,-9.80,12.92335
2007,12,25,-5.15,-14.18,0.67762
2007,12,26,-3.64,-9.37,4.03882
2007,12,27,-5.65,-9.84,9.1747
2007,12,28,-1.89,-9.96,16.05797
2007,12,29,-1.84,-6.00,7.61491
2007,12,30,-2.32,-9.81,0
2007,12,31,-3.72,-9.51,4.52126
2008,1,1,0.14,-8.55,49.28111
2008,1,2,0.71,-6.90,5.11545
2008,1,3,-2.45,-6.10,28.30754
2008,1,4,-0.37,-7.00,11.81256
2008,1,5,-3.69,-9.68,0.36615
2008,1,6,-3.04,-10.89,23.97942
2008,1,7,-0.27,-5.21,41.59126
2008,1,8,-0.61,-12.16,0.35586
2008,1,9,-2.48,-8.95,0
2008,1,10,0.09,-7.65,0
2008,1,11,0.48,-4.17,0
2008,1,12,2.03,-1.99,1.42172
2008,1,13,2.24,-2.09,0
2008,1,14,1.55,-3.68,3.60223
2008,1,15,0.71,-4.66,0
2008,1,16,0.11,-4.77,19.85845
2008,1,17,0.32,-9.10,0
2008,1,18,-3.75,-11.07,0
2008,1,19,-5.66,-9.92,16.28284
2008,1,20,-3.95,-13.81,1.58638
2008,1,21,-7.31,-16.51,0
2008,1,22,-8.15,-19.75,0
2008,1,23,-6.64,-16.33,0.44442
2008,1,24,0.07,-10.86,7.20009
2008,1,25,-0.89,-4.82,13.19975
2008,1,26,0.28,-4.82,5.14772
2008,1,27,0.54,-3.13,9.11737
2008,1,28,0.44,-4.79,3.89439
2008,1,29,-0.39,-8.79,0
2008,1,30,1.29,-5.40,0
2008,1,31,3.58,-2.78,0.74075
2008,2,1,2.60,-4.28,4.15683
2008,2,2,0.52,-4.73,20.22457
2008,2,3,1.10,-7.31,17.39915
2008,2,4,2.12,-5.23,54.28779
2008,2,5,3.21,0.32,32.14364
2008,2,6,3.64,-4.26,23.13887
2008,2,7,2.01,-4.80,7.17679
2008,2,8,2.71,-5.05,56.97872
2008,2,9,2.47,-5.90,36.68948
2008,2,10,0.60,-5.78,0
2008,2,11,4.42,-4.59,13.34115
2008,2,12,6.06,-3.63,11.81824
2008,2,13,5.90,-2.05,42.18198
2008,2,14,5.92,-2.20,17.86339
2008,2,15,4.82,-4.17,33.14708
2008,2,16,5.45,-5.85,13.47373
2008,2,17,-1.38,-9.49,3.37228
2008,2,18,-1.29,-8.66,0.91877
2008,2,19,0.71,-6.69,9.30061
2008,2,20,5.39,-5.37,69.4499
2008,2,21,5.67,-0.17,94.60201
2008,2,22,4.18,-6.46,27.28002
2008,2,23,-1.68,-7.65,24.64669
2008,2,24,-1.49,-7.74,59.80344
2008,2,25,0.39,-7.88,9.35176
2008,2,26,-0.34,-7.39,7.11266
2008,2,27,0.04,-8.33,3.3457
2008,2,28,-0.56,-8.43,3.05991
2008,2,29,0.09,-7.81,4.60211
2008,3,1,0.74,-7.19,6.14431
2008,3,2,6.28,-7.13,27.13699
2008,3,3,5.34,-2.54,36.97289
2008,3,4,2.74,-6.26,28.91259
2008,3,5,2.62,-5.84,2.69255
2008,3,6,2.29,-4.16,9.10748
2008,3,7,-0.25,-6.78,42.91319
2008,3,8,0.73,-5.68,22.43143
2008,3,9,0.52,-7.31,6.20557
2008,3,10,0.71,-6.73,19.87082
2008,3,11,1.21,-5.24,27.343
2008,3,12,3.87,-5.49,11.37514
2008,3,13,4.22,-7.01,0
2008,3,14,8.72,-6.48,12.37895
2008,3,15,10.22,0.12,9.03795
2008,3,16,5.11,-3.74,17.4124
2008,3,17,0.20,-6.62,30.5787
2008,3,18,0.93,-7.69,8.53989
2008,3,19,2.60,-7.63,26.42227
2008,3,20,2.87,-7.22,16.41079
2008,3,21,1.30,-7.28,4.76809
2008,3,22,1.97,-5.95,11.51506
2008,3,23,0.09,-7.44,13.46566
2008,3,24,-1.70,-9.64,27.97772
2008,3,25,0.87,-7.51,7.78562
2008,3,26,2.61,-6.25,7.12643
2008,3,27,5.23,-5.27,2.49942
2008,3,28,2.99,-7.46,22.32041
2008,3,29,2.47,-7.78,9.48833
2008,3,30,2.72,-6.25,7.87565
2008,3,31,3.91,-4.57,9.55263
2008,4,1,6.42,-5.16,0
2008,4,2,11.83,-3.32,0
2008,4,3,13.00,0.95,0
2008,4,4,9.35,0.43,22.32719
2008,4,5,6.16,-3.65,2.8942
2008,4,6,7.19,-1.68,1.8636
2008,4,7,6.82,-5.75,2.32617
2008,4,8,7.86,-3.76,0.43132
2008,4,9,8.15,-0.07,1.59406
2008,4,10,8.01,0.78,4.33563
2008,4,11,5.20,-5.11,6.30375
2008,4,12,4.11,-6.20,19.69331
2008,4,13,3.12,-6.02,5.03253
2008,4,14,4.22,-6.71,1.91041
2008,4,15,5.57,-6.74,0
2008,4,16,6.52,-6.16,0.33551
2008,4,17,7.84,-4.94,0.31976
2008,4,18,7.84,-2.29,0
2008,4,19,9.54,-0.96,0
2008,4,20,9.12,-0.14,0.84145
2008,4,21,8.53,-5.47,4.04156
2008,4,22,5.67,-6.44,0
2008,4,23,7.51,-2.36,0
2008,4,24,8.13,-2.77,0
2008,4,25,7.87,-6.01,0
2008,4,26,8.02,-1.91,0
2008,4,27,11.14,-3.19,1.5111
2008,4,28,15.25,-2.28,0
2008,4,29,20.58,0.04,0
2008,4,30,21.78,4.04,0
2008,5,1,20.82,1.79,0
2008,5,2,17.53,-2.07,0
2008,5,3,17.94,2.99,4.89511
2008,5,4,6.74,-3.66,29.75426
2008,5,5,5.02,-6.30,0.2894
2008,5,6,7.08,-6.39,0
2008,5,7,10.99,-0.06,0
2008,5,8,10.51,-1.11,7.68044
2008,5,9,6.43,-2.98,5.53954
2008,5,10,5.17,-3.25,0.46949
2008,5,11,7.21,-6.47,0
2008,5,12,7.57,-2.43,3.00219
2008,5,13,8.73,-5.72,0
2008,5,14,11.94,-3.85,0.53052
2008,5,15,10.51,-4.52,4.04034
2008,5,16,6.79,-5.87,4.22853
2008,5,17,6.06,-3.74,0
2008,5,18,8.06,-6.67,0
2008,5,19,8.08,-1.26,3.2925
2008,5,20,6.52,-5.91,1.26857
2008,5,21,7.77,-6.40,0
2008,5,22,13.01,-3.56,0
2008,5,23,15.11,-1.37,0
2008,5,24,15.32,1.72,0
2008,5,25,10.62,-4.40,0
2008,5,26,7.76,-4.45,1.20033
2008,5,27,9.76,-3.14,0
2008,5,28,13.04,-0.21,0.30851
2008,5,29,13.97,-1.00,0.73014
2008,5,30,14.58,-0.26,0.59596
2008,5,31,12.97,2.82,0
2008,6,1,13.87,3.13,1.15116
2008,6,2,16.22,1.72,1.56898
2008,6,3,17.13,3.01,7.56901
2008,6,4,9.47,2.70,17.86252
2008,6,5,14.37,0.41,3.79289
2008,6,6,11.36,-0.65,1.162
2008,6,7,12.90,4.11,4.57472
2008,6,8,12.55,0.93,6.17974
2008,6,9,10.09,-0.42,5.05367
2008,6,10,11.56,-0.70,0.30888
2008,6,11,16.66,1.59,0
2008,6,12,19.73,5.15,0
2008,6,13,21.61,7.20,0
2008,6,14,25.21,10.36,0
2008,6,15,28.25,14.82,0
2008,6,16,28.83,16.54,0
2008,6,17,26.16,9.09,0
2008,6,18,21.46,6.12,0
2008,6,19,18.53,4.70,0
2008,6,20,17.47,3.49,0
2008,6,21,17.89,2.08,0
2008,6,22,20.20,3.39,0
2008,6,23,20.09,4.44,0
2008,6,24,17.50,4.11,0
2008,6,25,14.27,-0.86,0
2008,6,26,14.56,-1.16,0
2008,6,27,15.66,-0.81,0.95292
2008,6,28,17.14,1.56,0
2008,6,29,22.95,5.02,0
2008,6,30,24.32,9.07,0
2008,7,1,17.14,3.72,0.38541
2008,7,2,14.06,0.59,2.58319
2008,7,3,12.95,-0.59,0.48357
2008,7,4,14.66,-3.76,0
2008,7,5,11.81,-0.06,6.89788
2008,7,6,12.39,1.81,0
2008,7,7,13.11,3.45,0
2008,7,8,16.78,-0.46,0
2008,7,9,19.06,1.90,0
2008,7,10,20.43,5.25,0
2008,7,11,21.61,5.28,0
2008,7,12,21.74,6.05,0
2008,7,13,21.45,5.73,0
2008,7,14,24.82,7.25,0
2008,7,15,28.09,11.23,0
2008,7,16,28.79,11.89,0
2008,7,17,28.89,10.08,0
2008,7,18,25.01,5.76,0
2008,7,19,21.30,4.26,0
2008,7,20,21.22,4.36,0
2008,7,21,21.25,4.74,0
2008,7,22,21.12,1.74,0
2008,7,23,21.75,6.66,0
2008,7,24,21.77,6.10,0
2008,7,25,15.96,1.62,0
2008,7,26,15.59,5.41,3.10393
2008,7,27,11.72,6.34,0.95311
2008,7,28,18.08,5.83,0
2008,7,29,19.41,4.74,0
2008,7,30,19.23,8.47,0
2008,7,31,22.96,4.43,0
2008,8,1,25.89,8.31,0
2008,8,2,25.69,10.11,0
2008,8,3,24.39,5.17,0
2008,8,4,19.81,2.87,0.32156
2008,8,5,18.81,4.18,0
2008,8,6,20.84,5.05,0.32458
2008,8,7,22.81,5.43,0
2008,8,8,23.12,6.62,0.49321
2008,8,9,24.54,7.71,0
2008,8,10,24.36,9.17,0
2008,8,11,24.07,8.11,0
2008,8,12,24.04,7.56,0
2008,8,13,27.25,7.29,0
2008,8,14,27.37,12.68,0
2008,8,15,25.48,7.38,0
2008,8,16,22.47,5.35,0
2008,8,17,22.85,6.87,0
2008,8,18,17.96,4.14,0
2008,8,19,18.00,3.16,1.61402
2008,8,20,18.47,3.58,1.16977
2008,8,21,22.96,5.35,0
2008,8,22,27.09,10.49,0
2008,8,23,30.35,12.72,0
2008,8,24,30.33,11.95,0
2008,8,25,25.48,10.05,0
2008,8,26,26.18,11.48,0
2008,8,27,27.74,12.89,0
2008,8,28,27.98,12.69,0
2008,8,29,23.02,6.45,0
2008,8,30,14.14,4.25,0.79855
2008,8,31,13.48,5.29,0.9384
2008,9,1,16.17,1.27,1.11663
2008,9,2,19.57,4.73,0
2008,9,3,21.79,6.11,0
2008,9,4,21.12,5.71,0
2008,9,5,17.32,3.64,0
2008,9,6,16.78,2.75,0
2008,9,7,21.01,5.27,0
2008,9,8,25.19,9.26,0
2008,9,9,25.03,5.10,0
2008,9,10,16.69,1.87,0
2008,9,11,14.72,0.04,0
2008,9,12,19.33,3.51,0
2008,9,13,25.92,7.53,0
2008,9,14,25.71,9.02,0
2008,9,15,23.01,4.61,0
2008,9,16,19.51,6.78,0
2008,9,17,17.09,5.80,2.04198
2008,9,18,11.70,2.33,3.95459
2008,9,19,10.36,-0.27,0.40092
2008,9,20,13.25,-0.45,0
2008,9,21,19.30,1.85,0
2008,9,22,22.59,4.19,0
2008,9,23,21.80,5.43,0
2008,9,24,14.54,5.63,0
2008,9,25,14.48,8.69,2.72232
2008,9,26,13.31,5.11,18.33376
2008,9,27,10.14,3.36,8.76064
2008,9,28,7.91,0.89,2.15156
2008,9,29,8.88,2.25,0
2008,9,30,15.59,2.36,0.97956
2008,10,1,12.35,2.22,4.39201
2008,10,2,4.67,-1.42,7.41915
2008,10,3,-0.68,-2.37,0.48934
2008,10,4,1.31,-2.20,0
2008,10,5,3.27,-3.61,0
2008,10,6,4.80,-1.55,1.31462
2008,10,7,7.68,1.71,2.71271
2008,10,8,6.24,2.51,35.13982
2008,10,9,7.25,0.77,18.19403
2008,10,10,2.04,-4.40,16.5641
2008,10,11,5.41,-0.83,5.45628
2008,10,12,3.80,-0.50,7.10944
2008,10,13,4.86,-3.80,0.70908
2008,10,14,4.86,-4.70,0.49074
2008,10,15,7.10,-4.17,0
2008,10,16,9.25,-0.67,0
2008,10,17,9.25,2.77,0.43437
2008,10,18,8.62,3.40,5.38277
2008,10,19,7.79,0.84,2.79154
2008,10,20,9.88,1.34,0
2008,10,21,10.36,1.67,0
2008,10,22,8.53,-3.26,3.51256
2008,10,23,0.60,-8.00,0
2008,10,24,1.22,-4.59,3.10635
2008,10,25,4.96,-4.92,7.7732
2008,10,26,4.86,-2.70,6.55516
2008,10,27,0.26,-5.14,1.57469
2008,10,28,-2.16,-8.81,11.68113
2008,10,29,-0.61,-3.97,22.0039
2008,10,30,-1.19,-7.21,5.67133
2008,10,31,-0.26,-6.59,1.71058
2008,11,1,1.34,-3.32,56.83171
2008,11,2,1.58,-7.97,18.48215
2008,11,3,-2.60,-6.49,8.72236
2008,11,4,3.00,-5.25,14.10855
2008,11,5,3.87,-1.85,0.45208
2008,11,6,6.32,1.17,5.60409
2008,11,7,4.22,-2.08,19.17359
2008,11,8,-0.09,-7.80,0
2008,11,9,-3.87,-9.69,0
2008,11,10,-3.68,-10.32,0
2008,11,11,-1.24,-9.00,0
2008,11,12,0.16,-7.47,0
2008,11,13,0.91,-6.51,0
2008,11,14,4.17,-4.22,0
2008,11,15,3.68,-2.25,1.61399
2008,11,16,1.58,-2.22,5.85312
2008,11,17,1.80,-2.21,22.87828
2008,11,18,2.54,-4.33,10.337
2008,11,19,-2.21,-5.88,11.41827
2008,11,20,-1.75,-6.86,8.16343
2008,11,21,0.87,-6.08,17.89836
2008,11,22,2.53,-3.40,38.61065
2008,11,23,1.08,-5.79,4.38068
2008,11,24,-1.49,-6.93,2.42263
2008,11,25,-4.22,-9.21,0
2008,11,26,-1.56,-8.37,0
2008,11,27,-0.96,-9.22,0
2008,11,28,-0.13,-7.80,0
2008,11,29,0.62,-6.25,0
2008,11,30,0.41,-5.13,0.70388
2008,12,1,0.43,-4.42,7.07121
2008,12,2,0.45,-4.12,5.87037
2008,12,3,-1.01,-7.60,0
2008,12,4,-2.57,-9.61,22.68102
2008,12,5,-2.69,-6.95,18.90776
2008,12,6,-2.01,-9.04,2.95094
2008,12,7,-5.67,-13.48,0
2008,12,8,-3.69,-11.65,0
2008,12,9,-2.83,-11.05,0
2008,12,10,-2.49,-10.60,0
2008,12,11,-2.35,-9.74,0
2008,12,12,-0.82,-5.77,1.12923
2008,12,13,-1.47,-9.08,0
2008,12,14,-4.14,-9.65,0
2008,12,15,-2.17,-9.33,24.87038
2008,12,16,-1.18,-7.79,1.68919
2008,12,17,-3.68,-8.31,6.55823
2008,12,18,-2.10,-7.64,0.66338
2008,12,19,-9.43,-17.92,16.09907
2008,12,20,-6.22,-13.19,7.83118
2008,12,21,-8.34,-15.67,0.44921
2008,12,22,-5.15,-15.59,29.05039
2008,12,23,-3.89,-7.50,13.88724
2008,12,24,-0.48,-9.49,23.46573
2008,12,25,0.08,-6.85,30.81915
2008,12,26,-1.35,-7.82,16.2762
2008,12,27,-1.51,-12.25,27.31961
2008,12,28,-0.20,-3.31,79.14714
2008,12,29,0.78,-7.51,24.4495
2008,12,30,-2.44,-11.02,9.72873
2008,12,31,-1.41,-5.83,10.43989
2009,1,1,-1.45,-7.99,7.15892
2009,1,2,-2.70,-12.75,0.37485
2009,1,3,-4.95,-12.10,0
2009,1,4,-0.93,-8.55,0
2009,1,5,-0.43,-5.99,4.17459
2009,1,6,-2.31,-6.90,6.41847
2009,1,7,0.44,-9.77,11.78365
2009,1,8,2.03,-3.19,11.10481
2009,1,9,-1.59,-4.33,23.19148
2009,1,10,-0.17,-8.84,4.09787
2009,1,11,-1.07,-5.55,6.72107
2009,1,12,-2.87,-7.40,1.43863
2009,1,13,-0.37,-5.71,4.49893
2009,1,14,-0.30,-5.22,1.4666
2009,1,15,0.46,-5.34,8.36078
2009,1,16,0.85,-2.24,3.52763
2009,1,17,-0.10,-4.76,16.14961
2009,1,18,-1.21,-8.10,2.86915
2009,1,19,-1.32,-8.12,37.94637
2009,1,20,-0.02,-3.64,30.21161
2009,1,21,-0.71,-5.43,52.63065
2009,1,22,-1.33,-6.42,41.78382
2009,1,23,-2.40,-11.64,13.2743
2009,1,24,-4.66,-10.53,15.98114
2009,1,25,-3.53,-10.02,4.26355
2009,1,26,-5.25,-10.51,2.56664
2009,1,27,-3.95,-13.93,0.40448
2009,1,28,-1.60,-8.34,5.81364
2009,1,29,-2.01,-6.82,19.37982
2009,1,30,-2.88,-11.21,37.14382
2009,1,31,-3.22,-11.33,2.93703
2009,2,1,-3.35,-8.13,23.71369
2009,2,2,-4.21,-10.47,14.27768
2009,2,3,-3.99,-6.67,33.55851
2009,2,4,-0.14,-7.98,91.82138
2009,2,5,-3.08,-12.80,22.36591
2009,2,6,-3.85,-7.95,13.70684
2009,2,7,-4.19,-10.41,9.419
2009,2,8,-0.44,-9.88,24.07999
2009,2,9,-3.23,-9.35,37.10923
2009,2,10,-2.49,-9.60,4.59284
2009,2,11,-2.00,-8.99,7.04719
2009,2,12,-0.43,-10.09,1.88253
2009,2,13,-0.63,-5.49,16.56033
2009,2,14,0.56,-6.51,95.92822
2009,2,15,-1.25,-9.77,16.86253
2009,2,16,-2.67,-11.19,3.15989
2009,2,17,-2.69,-8.61,16.72917
2009,2,18,-1.76,-9.99,13.1541
2009,2,19,-2.60,-10.31,3.00627
2009,2,20,-2.62,-10.66,0.59971
2009,2,21,-1.47,-10.67,0.69198
2009,2,22,-1.82,-10.87,0
2009,2,23,-2.58,-11.43,0
2009,2,24,-2.62,-10.64,0
2009,2,25,-2.05,-10.64,0
2009,2,26,-0.61,-10.05,0
2009,2,27,-0.33,-8.84,1.64405
2009,2,28,-0.09,-6.01,5.5607
2009,3,1,-0.02,-8.33,0
2009,3,2,0.25,-8.08,0
2009,3,3,-0.31,-10.01,0
2009,3,4,3.05,-7.60,0
2009,3,5,3.20,-4.70,7.12915
2009,3,6,0.70,-5.51,17.90624
2009,3,7,0.35,-6.73,13.85698
2009,3,8,1.36,-5.17,17.8058
2009,3,9,-0.10,-6.17,27.50374
2009,3,10,3.26,-2.48,9.98328
2009,3,11,0.29,-6.31,42.78289
2009,3,12,1.45,-5.73,8.0745
2009,3,13,0.20,-7.40,15.6087
2009,3,14,0.85,-7.13,61.16103
2009,3,15,2.83,-3.87,7.76789
2009,3,16,2.40,-6.10,2.11976
2009,3,17,-0.43,-9.85,0
2009,3,18,-2.56,-13.19,0
2009,3,19,-1.65,-12.00,0
2009,3,20,-0.39,-11.56,0
2009,3,21,0.96,-10.37,0.99606
2009,3,22,1.91,-5.72,0.38175
2009,3,23,2.52,-5.61,1.81494
2009,3,24,3.45,-5.34,50.7004
2009,3,25,6.07,-2.83,14.90053
2009,3,26,7.13,-1.66,0
2009,3,27,4.69,-6.23,0
2009,3,28,2.66,-6.24,0
2009,3,29,5.16,-6.09,0
2009,3,30,4.96,-2.13,7.1647
2009,3,31,3.42,-4.66,7.19174
2009,4,1,1.57,-8.06,0
2009,4,2,1.09,-9.39,0
2009,4,3,1.62,-8.44,0
2009,4,4,2.03,-6.26,13.43351
2009,4,5,2.30,-5.63,9.29951
2009,4,6,2.28,-6.29,9.69897
2009,4,7,0.55,-8.03,2.32242
2009,4,8,-0.36,-9.40,0.97754
2009,4,9,-0.24,-10.89,0
2009,4,10,1.59,-6.38,1.47282
2009,4,11,3.08,-5.00,0.96859
2009,4,12,3.18,-4.51,0
2009,4,13,2.32,-7.08,0
2009,4,14,1.58,-6.49,0.4021
2009,4,15,1.53,-7.75,0
2009,4,16,5.74,-5.82,0
2009,4,17,6.03,-6.80,1.17171
2009,4,18,7.21,-6.18,0
2009,4,19,7.02,-5.64,0
2009,4,20,7.71,-6.05,0
2009,4,21,7.77,-2.22,1.88585
2009,4,22,6.91,-4.05,11.29982
2009,4,23,3.74,-6.44,0.33649
2009,4,24,3.20,-6.37,0
2009,4,25,6.99,-5.93,0
2009,4,26,7.62,-5.86,0.36855
2009,4,27,7.49,-6.02,0
2009,4,28,8.02,-6.07,0
2009,4,29,9.37,-3.40,0
2009,4,30,11.12,-0.09,0
2009,5,1,9.98,-1.73,0
2009,5,2,9.55,0.06,1.10065
2009,5,3,8.41,-0.62,1.95862
2009,5,4,7.96,-0.33,1.50512
2009,5,5,7.87,-2.92,0
2009,5,6,5.37,-4.26,23.73737
2009,5,7,6.20,-2.23,1.12272
2009,5,8,6.05,-5.25,5.46274
2009,5,9,5.46,-6.06,2.49457
2009,5,10,5.75,-6.02,0
2009,5,11,6.13,-2.49,5.27689
2009,5,12,5.40,-3.39,3.49317
2009,5,13,5.85,-3.84,0
2009,5,14,6.67,-2.09,1.75884
2009,5,15,7.32,0.50,2.83809
2009,5,16,6.55,-5.75,0
2009,5,17,7.15,-3.14,0
2009,5,18,7.12,-4.33,1.39127
2009,5,19,7.54,-4.51,4.40648
2009,5,20,7.44,-4.82,0
2009,5,21,12.85,-3.52,1.48104
2009,5,22,16.08,0.69,0
2009,5,23,19.26,3.36,0.7054
2009,5,24,19.99,4.70,1.00535
2009,5,25,12.34,-1.83,6.80827
2009,5,26,13.60,-3.49,0
2009,5,27,19.80,1.32,0
2009,5,28,20.52,9.60,0
2009,5,29,13.35,1.31,6.57637
2009,5,30,9.50,-0.72,2.87729
2009,5,31,5.74,-5.42,1.19002
2009,6,1,7.90,-4.67,0.71553
2009,6,2,9.68,-1.50,0
2009,6,3,10.80,0.44,0
2009,6,4,14.63,-1.12,0
2009,6,5,17.17,4.57,0
2009,6,6,18.47,5.20,0.50685
2009,6,7,20.08,6.28,0.68938
2009,6,8,20.92,7.00,0.7003
2009,6,9,20.38,6.74,0
2009,6,10,20.55,7.26,0
2009,6,11,21.19,9.03,0
2009,6,12,21.30,9.02,0
2009,6,13,20.13,3.02,0.55246
2009,6,14,12.75,1.83,1.07207
2009,6,15,16.35,-0.48,0
2009,6,16,20.21,4.20,0
2009,6,17,20.52,6.41,0
2009,6,18,20.06,4.93,0
2009,6,19,17.96,3.38,0
2009,6,20,17.47,2.82,0
2009,6,21,12.67,2.34,2.40768
2009,6,22,17.49,3.36,0.75962
2009,6,23,19.36,5.13,0
2009,6,24,21.37,6.98,0.33752
2009,6,25,21.40,8.12,0
2009,6,26,21.41,3.82,0
2009,6,27,14.02,0.59,0
2009,6,28,16.10,2.51,0
2009,6,29,17.18,5.18,0
2009,6,30,19.47,4.25,0
2009,7,1,21.53,6.70,0
2009,7,2,21.51,10.09,0
2009,7,3,16.01,6.17,4.89005
2009,7,4,16.51,3.59,0.92707
2009,7,5,12.06,0.80,1.95304
2009,7,6,14.07,0.49,0
2009,7,7,13.69,2.99,0.6293
2009,7,8,12.35,0.43,1.88713
2009,7,9,17.49,-0.44,0
2009,7,10,18.05,4.21,0
2009,7,11,18.48,4.27,0
2009,7,12,23.04,4.27,0.32027
2009,7,13,23.30,6.40,0.77176
2009,7,14,25.88,7.49,0
2009,7,15,27.43,10.53,0.30385
2009,7,16,24.10,7.45,0
2009,7,17,23.94,7.59,0
2009,7,18,23.95,8.22,0
2009,7,19,22.79,7.14,0.56035
2009,7,20,14.56,6.37,3.63685
2009,7,21,13.29,4.61,3.62245
2009,7,22,14.22,6.72,2.39455
2009,7,23,14.08,5.71,0
2009,7,24,17.95,4.20,0.32587
2009,7,25,21.58,7.80,0.58507
2009,7,26,22.01,6.63,0
2009,7,27,21.81,6.67,0
2009,7,28,22.10,8.12,0
2009,7,29,12.83,6.66,1.79715
2009,7,30,17.33,3.01,0
2009,7,31,21.08,3.19,0
2009,8,1,21.47,6.36,0
2009,8,2,21.08,4.47,0
2009,8,3,16.67,3.07,0.30101
2009,8,4,20.38,4.18,0.32613
2009,8,5,22.29,5.64,0.31054
2009,8,6,23.02,5.42,0
2009,8,7,24.56,7.05,0
2009,8,8,27.03,9.95,0
2009,8,9,27.14,10.96,0.30913
2009,8,10,26.32,8.55,0
2009,8,11,24.39,7.87,0
2009,8,12,25.25,9.11,0
2009,8,13,26.22,9.86,0
2009,8,14,26.47,13.59,0
2009,8,15,25.05,9.19,4.39792
2009,8,16,16.74,5.75,9.07514
2009,8,17,13.43,1.76,9.66272
2009,8,18,13.89,2.07,1.14555
2009,8,19,13.13,3.77,0.28388
2009,8,20,18.57,1.40,2.93015
2009,8,21,20.83,3.91,0
2009,8,22,23.31,6.30,0
2009,8,23,24.93,8.64,0
2009,8,24,24.30,7.09,0
2009,8,25,18.45,7.16,1.20274
2009,8,26,17.33,5.61,9.46792
2009,8,27,13.22,4.99,3.9399
2009,8,28,16.35,4.06,0.61783
2009,8,29,18.79,3.98,0
2009,8,30,20.75,7.26,0
2009,8,31,21.28,8.05,0
2009,9,1,19.15,5.29,0
2009,9,2,15.93,2.28,0
2009,9,3,13.24,3.50,7.21924
2009,9,4,12.50,5.93,7.23746
2009,9,5,11.97,1.00,0.64447
2009,9,6,11.74,3.61,0
2009,9,7,15.04,4.91,0
2009,9,8,15.07,5.50,0
2009,9,9,12.67,2.72,0
2009,9,10,14.13,0.43,0
2009,9,11,14.92,0.35,0
2009,9,12,16.19,2.04,0
2009,9,13,21.48,4.85,0
2009,9,14,23.50,5.00,0
2009,9,15,24.07,7.28,0
2009,9,16,23.93,5.26,0
2009,9,17,12.97,1.11,0.39342
2009,9,18,14.59,6.68,0
2009,9,19,17.08,3.91,0
2009,9,20,17.24,1.82,0
2009,9,21,15.56,2.46,0
2009,9,22,11.09,-1.69,0.67156
2009,9,23,11.42,-1.77,0
2009,9,24,14.22,-0.31,0
2009,9,25,14.93,6.24,0
2009,9,26,11.99,1.31,0
2009,9,27,10.59,-0.17,0
2009,9,28,10.38,-2.21,0
2009,9,29,12.23,4.00,0
2009,9,30,10.74,4.32,0.8667
2009,10,1,7.96,-1.28,0
2009,10,2,8.09,-2.05,0
2009,10,3,8.18,-3.30,0
2009,10,4,8.10,-5.26,0
2009,10,5,5.83,3.38,1.56904
2009,10,6,5.13,0.90,10.59094
2009,10,7,6.02,-6.71,0
2009,10,8,7.39,-0.34,0
2009,10,9,11.52,-0.28,0
2009,10,10,16.67,2.93,0
2009,10,11,15.80,2.56,0
2009,10,12,13.58,-0.50,0
2009,10,13,13.51,2.81,0
2009,10,14,13.38,0.08,0
2009,10,15,8.32,1.33,2.14413
2009,10,16,5.05,2.47,19.47685
2009,10,17,8.25,2.12,5.98339
2009,10,18,6.72,-1.49,0
2009,10,19,5.67,-0.83,8.35491
2009,10,20,6.26,-2.38,3.73232
2009,10,21,3.04,-3.94,2.71562
2009,10,22,0.90,-8.19,0.78492
2009,10,23,7.96,-1.48,0
2009,10,24,12.16,0.42,0.41585
2009,10,25,10.96,1.35,0
2009,10,26,6.72,-5.43,0
2009,10,27,5.10,-4.75,0
2009,10,28,3.07,-6.39,0
2009,10,29,5.06,-2.20,0
2009,10,30,5.15,-3.50,0
2009,10,31,4.39,-5.12,0
2009,11,1,9.46,-3.50,0
