"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from NorESM1-M (Norway) RCP 4.5 (2006-2099)
tasmin: Min Daily Temperature from NorESM1-M (Norway) RCP 4.5 (2006-2099)
pr: Precipitation from NorESM1-M (Norway) RCP 4.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-NorESM1-M(degC),tasmin-NorESM1-M(degC),pr-NorESM1-M(mm)
2007,12,3,-1.40,-7.70,51.20199
2007,12,4,-0.23,-6.08,3.19996
2007,12,5,-1.67,-8.54,8.10699
2007,12,6,0.68,-6.48,24.98333
2007,12,7,1.77,-2.75,15.41303
2007,12,8,1.55,-3.36,29.21433
2007,12,9,1.68,-1.36,7.63486
2007,12,10,0.81,-3.57,4.90939
2007,12,11,1.37,-4.34,32.46092
2007,12,12,-0.19,-7.61,0.6224
2007,12,13,-4.89,-11.82,0.35481
2007,12,14,-5.22,-11.81,0
2007,12,15,-5.02,-9.87,1.20658
2007,12,16,-3.84,-9.51,4.80982
2007,12,17,-2.17,-8.61,4.99487
2007,12,18,-5.61,-16.03,0
2007,12,19,-8.89,-16.45,0.63756
2007,12,20,-4.89,-13.73,7.2006
2007,12,21,-4.23,-11.35,2.79935
2007,12,22,-2.73,-9.00,3.74088
2007,12,23,-2.23,-11.06,0.29079
2007,12,24,-2.12,-9.39,6.32549
2007,12,25,-2.32,-9.98,27.04167
2007,12,26,-6.24,-10.79,4.78139
2007,12,27,-6.90,-17.36,0.33139
2007,12,28,-17.98,-28.09,0
2007,12,29,-5.21,-19.52,5.85103
2007,12,30,-3.67,-15.37,13.06767
2007,12,31,-18.22,-29.78,0
2008,1,1,-16.50,-20.37,0
2008,1,2,-12.17,-21.70,0
2008,1,3,-9.99,-17.84,2.02748
2008,1,4,-10.26,-18.59,0.47454
2008,1,5,-10.22,-18.24,2.18857
2008,1,6,-5.68,-13.39,8.86034
2008,1,7,-3.38,-8.80,7.17196
2008,1,8,-0.95,-5.28,21.93468
2008,1,9,-1.06,-6.52,67.41328
2008,1,10,0.61,-5.62,43.78341
2008,1,11,-0.75,-6.70,30.11769
2008,1,12,-1.99,-8.69,0
2008,1,13,-2.97,-12.30,0
2008,1,14,-4.59,-12.64,0.36556
2008,1,15,-5.44,-17.81,0.46852
2008,1,16,-9.33,-19.59,0.80814
2008,1,17,-4.65,-14.45,0
2008,1,18,-1.61,-10.72,0
2008,1,19,-1.37,-10.36,0
2008,1,20,-3.22,-10.34,0.34804
2008,1,21,-3.60,-13.53,0
2008,1,22,-9.42,-18.44,6.30541
2008,1,23,-7.74,-17.95,2.55688
2008,1,24,-9.33,-19.54,2.07541
2008,1,25,-5.20,-18.79,20.66095
2008,1,26,-3.60,-10.95,2.90918
2008,1,27,0.10,-7.28,20.20881
2008,1,28,0.77,-4.31,125.19374
2008,1,29,2.16,-3.37,27.58838
2008,1,30,1.66,-1.32,11.63987
2008,1,31,2.39,-1.82,44.79418
2008,2,1,3.43,-1.61,53.52385
2008,2,2,2.21,-3.34,3.34148
2008,2,3,3.48,-2.81,3.4768
2008,2,4,10.11,-4.63,0
2008,2,5,6.96,-5.29,0
2008,2,6,7.57,-5.30,0.37467
2008,2,7,7.54,-5.29,0
2008,2,8,7.98,-4.94,0
2008,2,9,8.64,-5.97,0
2008,2,10,7.62,-6.24,0
2008,2,11,4.99,-6.86,0.75557
2008,2,12,5.67,-7.39,0
2008,2,13,6.94,-5.93,0.29887
2008,2,14,8.02,-6.23,0
2008,2,15,4.84,-6.13,0
2008,2,16,3.71,-6.27,0
2008,2,17,4.42,-6.11,0
2008,2,18,3.58,-6.49,0
2008,2,19,0.94,-6.89,26.87321
2008,2,20,1.17,-6.01,24.16042
2008,2,21,-0.35,-7.84,2.2206
2008,2,22,-0.93,-7.26,0.37317
2008,2,23,1.96,-5.66,1.02835
2008,2,24,4.28,-6.19,0
2008,2,25,4.14,-5.79,0
2008,2,26,3.47,-6.40,0
2008,2,27,2.06,-6.84,0
2008,2,28,0.17,-8.09,0
2008,2,29,1.56,-7.47,0
2008,3,1,2.94,-6.84,0
2008,3,2,4.65,-6.56,0
2008,3,3,3.27,-5.25,2.8572
2008,3,4,3.23,-4.72,2.01977
2008,3,5,1.94,-6.36,6.04657
2008,3,6,2.02,-5.44,10.40596
2008,3,7,2.79,-6.80,0.31146
2008,3,8,0.74,-6.20,0
2008,3,9,1.99,-6.36,0
2008,3,10,2.35,-6.71,0
2008,3,11,1.65,-6.47,0
2008,3,12,1.24,-7.02,0
2008,3,13,2.02,-7.20,1.04225
2008,3,14,3.49,-7.11,2.16046
2008,3,15,3.76,-6.22,6.83253
2008,3,16,5.60,-3.99,20.03544
2008,3,17,3.26,-4.90,26.61735
2008,3,18,5.29,-3.57,8.8908
2008,3,19,4.85,-5.78,7.63642
2008,3,20,4.67,-2.65,8.9392
2008,3,21,3.39,-6.91,1.9598
2008,3,22,5.49,-6.66,0
2008,3,23,6.64,-3.77,1.04933
2008,3,24,6.23,-3.28,2.84923
2008,3,25,4.04,-2.40,1.85211
2008,3,26,5.83,-3.36,0
2008,3,27,7.85,-5.48,0
2008,3,28,9.27,-3.40,0
2008,3,29,9.94,-4.11,0
2008,3,30,9.02,-4.75,0.85582
2008,3,31,4.18,-5.55,1.63089
2008,4,1,9.21,-6.31,0
2008,4,2,8.85,-0.19,0.28706
2008,4,3,6.26,-2.34,9.1798
2008,4,4,3.88,-5.57,0.53301
2008,4,5,6.71,-6.71,0
2008,4,6,11.52,-5.89,1.06925
2008,4,7,12.73,-3.48,0
2008,4,8,12.50,-4.66,0
2008,4,9,12.35,-2.99,0
2008,4,10,15.13,-0.65,0
2008,4,11,14.09,2.46,0
2008,4,12,9.29,-7.09,0
2008,4,13,12.69,-4.92,0
2008,4,14,15.25,-3.28,0
2008,4,15,15.02,-3.15,0.57749
2008,4,16,5.31,-6.03,0.32544
2008,4,17,5.67,-8.11,0.60142
2008,4,18,6.06,-5.86,4.33348
2008,4,19,3.37,-7.03,4.30399
2008,4,20,7.39,-7.35,0
2008,4,21,7.69,-5.17,1.66797
2008,4,22,7.27,-4.18,0.80255
2008,4,23,10.73,-5.58,0
2008,4,24,11.74,-4.25,0
2008,4,25,9.14,-1.64,0.6008
2008,4,26,5.87,-2.15,2.06655
2008,4,27,5.18,-1.35,4.12639
2008,4,28,3.53,-3.43,5.41882
2008,4,29,3.33,-4.60,3.94386
2008,4,30,2.77,-3.76,6.42771
2008,5,1,2.13,-7.66,3.99027
2008,5,2,5.95,-7.33,0.80797
2008,5,3,9.60,-6.05,0.74958
2008,5,4,7.65,-3.74,10.9797
2008,5,5,3.23,-3.95,3.02769
2008,5,6,7.77,-4.85,0.8354
2008,5,7,8.56,-2.41,0.65468
2008,5,8,9.82,0.01,2.49257
2008,5,9,4.63,-3.43,10.52351
2008,5,10,5.96,-4.81,11.19627
2008,5,11,4.23,-2.24,4.87766
2008,5,12,6.29,-3.19,28.55486
2008,5,13,4.04,-1.93,6.00044
2008,5,14,6.86,-2.16,25.12003
2008,5,15,7.22,-2.20,22.44222
2008,5,16,5.80,-3.24,4.24266
2008,5,17,6.66,-3.94,12.90888
2008,5,18,7.61,-0.74,3.71387
2008,5,19,11.97,-4.99,0
2008,5,20,15.10,2.14,0
2008,5,21,12.21,-1.31,3.11065
2008,5,22,6.31,-4.77,0
2008,5,23,6.78,-1.68,0
2008,5,24,12.34,0.39,0
2008,5,25,16.09,5.47,0.88385
2008,5,26,16.22,4.73,1.10909
2008,5,27,15.38,0.05,3.60119
2008,5,28,15.24,0.80,1.16576
2008,5,29,14.15,0.21,0
2008,5,30,7.48,-1.39,4.32939
2008,5,31,6.14,-0.68,3.05569
2008,6,1,9.08,-2.53,0
2008,6,2,11.16,-3.95,0
2008,6,3,12.58,-3.03,0
2008,6,4,14.58,-0.10,0
2008,6,5,16.28,5.49,0
2008,6,6,18.06,6.64,0.49606
2008,6,7,17.63,8.27,0
2008,6,8,15.35,3.95,0
2008,6,9,14.56,2.75,0.68578
2008,6,10,13.89,0.39,0
2008,6,11,12.56,-0.01,0
2008,6,12,13.23,-0.31,0
2008,6,13,12.93,0.71,1.22892
2008,6,14,11.38,0.09,2.25931
2008,6,15,10.20,0.35,0
2008,6,16,8.89,1.51,2.10474
2008,6,17,11.10,2.69,0.30883
2008,6,18,15.83,2.01,1.83498
2008,6,19,19.09,5.67,3.66271
2008,6,20,18.56,6.05,1.58044
2008,6,21,18.29,6.35,4.41671
2008,6,22,16.44,3.37,1.25022
2008,6,23,18.46,4.57,0
2008,6,24,19.40,5.74,1.43455
2008,6,25,22.38,7.70,1.2908
2008,6,26,22.26,9.23,1.47299
2008,6,27,20.58,4.89,1.44143
2008,6,28,20.81,8.14,0.62073
2008,6,29,20.49,6.72,0.30057
2008,6,30,20.82,6.13,0
2008,7,1,22.55,7.67,0
2008,7,2,22.61,10.23,3.99492
2008,7,3,17.50,7.49,2.30733
2008,7,4,15.95,2.22,1.75208
2008,7,5,16.20,2.20,0
2008,7,6,19.05,2.20,0
2008,7,7,24.53,6.76,0
2008,7,8,27.34,10.14,0.49707
2008,7,9,26.94,11.24,2.65286
2008,7,10,21.70,7.80,5.63056
2008,7,11,19.85,8.23,4.26997
2008,7,12,20.12,4.75,0.53051
2008,7,13,21.28,6.32,0
2008,7,14,22.11,6.48,0
2008,7,15,23.66,9.28,2.20062
2008,7,16,23.99,9.19,0
2008,7,17,25.16,8.89,0
2008,7,18,25.62,9.61,0
2008,7,19,25.74,9.59,0
2008,7,20,25.34,8.55,0
2008,7,21,23.08,6.97,0
2008,7,22,22.90,8.37,0
2008,7,23,22.68,6.37,0
2008,7,24,21.98,7.45,0
2008,7,25,23.81,8.08,0
2008,7,26,24.85,8.03,0
2008,7,27,25.17,7.68,0
2008,7,28,26.03,8.68,0
2008,7,29,25.94,8.44,0
2008,7,30,20.84,4.80,0
2008,7,31,17.64,1.26,0
2008,8,1,18.41,6.70,0
2008,8,2,17.84,2.74,0
2008,8,3,20.95,3.18,0
2008,8,4,20.96,10.02,0
2008,8,5,21.85,12.08,0.49827
2008,8,6,21.65,9.14,1.52952
2008,8,7,21.33,8.44,1.75777
2008,8,8,19.72,7.13,0.83238
2008,8,9,19.11,5.08,0.39661
2008,8,10,20.58,7.58,0
2008,8,11,22.88,8.72,0
2008,8,12,24.33,11.31,0
2008,8,13,23.97,10.80,2.25526
2008,8,14,19.65,8.63,1.20911
2008,8,15,16.02,4.93,4.03598
2008,8,16,15.80,0.07,0
2008,8,17,16.86,2.44,0
2008,8,18,19.02,8.70,0
2008,8,19,19.58,8.80,0
2008,8,20,17.64,8.87,0
2008,8,21,16.57,4.17,0
2008,8,22,16.65,1.67,0.60389
2008,8,23,16.83,4.35,0
2008,8,24,17.48,7.07,0
2008,8,25,18.74,10.66,0.43287
2008,8,26,22.59,8.37,0
2008,8,27,22.16,7.54,0
2008,8,28,16.56,6.78,3.93345
2008,8,29,13.61,6.47,0.46977
2008,8,30,14.11,1.15,0
2008,8,31,14.29,4.96,0.62729
2008,9,1,14.70,6.14,14.5742
2008,9,2,11.81,3.23,0.30498
2008,9,3,15.58,2.80,0
2008,9,4,20.08,8.61,0
2008,9,5,19.33,5.63,0
2008,9,6,15.83,3.02,0
2008,9,7,23.42,9.71,0
2008,9,8,23.36,5.81,0
2008,9,9,18.39,2.98,0
2008,9,10,16.43,0.34,0
2008,9,11,15.57,0.22,0.9072
2008,9,12,14.09,4.87,14.35902
2008,9,13,9.90,-0.24,0
2008,9,14,15.55,1.47,0
2008,9,15,16.44,5.41,0
2008,9,16,19.37,2.11,0
2008,9,17,19.94,3.75,0
2008,9,18,18.84,3.76,0
2008,9,19,14.98,5.26,5.02268
2008,9,20,12.14,7.12,12.90389
2008,9,21,11.49,7.78,18.26323
2008,9,22,12.33,1.39,0
2008,9,23,15.43,3.32,0
2008,9,24,14.87,1.25,0
2008,9,25,12.43,0.33,0
2008,9,26,12.28,3.13,0.50487
2008,9,27,17.51,7.26,0
2008,9,28,21.95,6.44,0
2008,9,29,21.77,2.90,0
2008,9,30,15.67,4.17,0
2008,10,1,11.49,0.80,0
2008,10,2,8.85,-2.70,0
2008,10,3,7.25,-7.15,8.84337
2008,10,4,2.60,-2.10,19.42485
2008,10,5,4.58,-3.76,29.81552
2008,10,6,4.95,-1.79,23.9022
2008,10,7,3.97,-0.68,1.93684
2008,10,8,6.36,-1.73,2.1825
2008,10,9,6.65,1.78,1.55013
2008,10,10,4.37,0.20,3.98191
2008,10,11,1.77,-3.88,1.18463
2008,10,12,4.03,-1.27,8.97657
2008,10,13,8.99,4.43,0
2008,10,14,9.39,-0.83,0
2008,10,15,9.68,-0.49,0.28819
2008,10,16,8.17,2.54,2.80675
2008,10,17,6.08,-0.65,5.63764
2008,10,18,4.40,-5.39,0
2008,10,19,7.94,-3.97,0
2008,10,20,7.96,-2.99,0.75265
2008,10,21,7.30,-0.71,4.94252
2008,10,22,6.76,-4.38,0
2008,10,23,5.04,-4.30,0.58626
2008,10,24,3.05,-0.69,4.81655
2008,10,25,2.41,-2.52,2.90066
2008,10,26,5.14,-4.04,1.0239
2008,10,27,4.30,0.69,7.27728
2008,10,28,2.45,-5.25,6.09398
2008,10,29,-1.21,-5.25,5.94528
2008,10,30,0.59,-5.38,0
2008,10,31,0.25,-6.63,0
2008,11,1,0.29,-4.96,0.88911
2008,11,2,1.37,-2.22,7.06478
2008,11,3,0.49,-3.69,10.88265
2008,11,4,-0.08,-6.06,1.0933
2008,11,5,-1.40,-8.00,0
2008,11,6,-0.05,-6.71,34.76381
2008,11,7,0.11,-5.21,12.40282
2008,11,8,-2.74,-7.37,7.39843
2008,11,9,-2.92,-5.95,2.92411
2008,11,10,-2.21,-7.61,16.76154
2008,11,11,-1.75,-4.50,22.00459
2008,11,12,-1.82,-7.89,7.74302
2008,11,13,-3.86,-8.21,23.04287
2008,11,14,-1.22,-5.81,9.76601
2008,11,15,-0.85,-3.78,16.17462
2008,11,16,-1.42,-5.87,1.01961
2008,11,17,-0.28,-5.73,25.10775
2008,11,18,0.28,-3.87,30.79074
2008,11,19,1.54,-2.27,37.67085
2008,11,20,3.55,-2.85,38.53075
2008,11,21,1.17,-5.25,7.53415
2008,11,22,-2.31,-7.78,0
2008,11,23,-0.25,-4.86,7.32889
2008,11,24,-0.63,-3.80,12.0076
2008,11,25,0.09,-2.29,3.32013
2008,11,26,0.09,-6.38,0.8535
2008,11,27,-1.92,-9.06,0
2008,11,28,-3.49,-10.00,2.18601
2008,11,29,-3.42,-11.30,0
2008,11,30,-4.14,-10.41,0.68743
2008,12,1,-3.31,-8.88,1.21729
2008,12,2,-3.99,-8.70,26.96846
2008,12,3,-2.67,-9.12,4.1254
2008,12,4,-3.89,-11.61,0
2008,12,5,-9.02,-14.33,0
2008,12,6,-7.71,-16.51,0
2008,12,7,-5.43,-16.38,0
2008,12,8,-3.11,-12.48,0
2008,12,9,-4.07,-12.20,0
2008,12,10,-4.54,-11.31,0.32151
2008,12,11,-6.59,-16.79,0
2008,12,12,-6.84,-15.67,0
2008,12,13,-5.83,-14.24,0
2008,12,14,-5.02,-14.78,0
2008,12,15,-5.50,-13.21,1.05066
2008,12,16,-5.03,-13.75,3.82669
2008,12,17,-10.74,-22.38,0
2008,12,18,-10.63,-19.27,0.93421
2008,12,19,-10.41,-14.14,12.18217
2008,12,20,-7.69,-15.97,4.16622
2008,12,21,-10.15,-18.83,0.33987
2008,12,22,-10.61,-24.88,1.84908
2008,12,23,-10.70,-23.35,0
2008,12,24,-12.06,-24.45,1.89098
2008,12,25,-8.48,-18.42,16.3266
2008,12,26,-5.44,-14.63,0
2008,12,27,-9.25,-19.38,12.51777
2008,12,28,-3.34,-12.97,15.66102
2008,12,29,-2.95,-7.60,7.07485
2008,12,30,-2.95,-7.68,15.65063
2008,12,31,-2.11,-6.29,15.18819
2009,1,1,-0.78,-6.36,31.58177
2009,1,2,0.05,-3.98,62.58183
2009,1,3,-0.08,-4.95,39.10609
2009,1,4,0.69,-2.55,8.08422
2009,1,5,1.98,-4.88,0.86816
2009,1,6,2.03,-5.13,0.35092
2009,1,7,0.38,-6.93,1.42909
2009,1,8,-1.14,-6.57,21.55972
2009,1,9,-2.70,-4.61,15.58635
2009,1,10,-5.59,-9.64,27.00009
2009,1,11,0.92,-8.01,18.66793
2009,1,12,-0.40,-5.39,19.22554
2009,1,13,0.99,-5.35,25.46051
2009,1,14,-0.88,-4.52,10.56957
2009,1,15,1.31,-5.12,46.41288
2009,1,16,3.55,-1.90,2.80518
2009,1,17,-0.35,-5.34,43.94227
2009,1,18,1.24,-3.08,7.11425
2009,1,19,3.03,-5.24,21.24243
2009,1,20,1.73,-0.15,35.72599
2009,1,21,3.34,-5.60,2.34595
2009,1,22,0.28,-7.21,0
2009,1,23,0.81,-6.72,0
2009,1,24,1.61,-5.54,0
2009,1,25,3.34,-6.07,0
2009,1,26,3.49,-5.79,0
2009,1,27,4.50,-5.44,0
2009,1,28,4.27,-5.67,0
2009,1,29,4.18,-6.65,0
2009,1,30,1.49,-7.12,0
2009,1,31,0.92,-9.82,1.07229
2009,2,1,1.63,-9.20,0
2009,2,2,2.24,-8.06,0
2009,2,3,1.21,-8.84,0
2009,2,4,1.91,-9.10,0
2009,2,5,3.49,-8.27,0
2009,2,6,3.75,-7.61,0
2009,2,7,3.26,-8.06,0
2009,2,8,2.83,-8.40,0
2009,2,9,2.21,-8.74,0
2009,2,10,2.92,-8.64,0
2009,2,11,1.96,-8.08,0
2009,2,12,1.54,-8.98,0
2009,2,13,3.64,-5.50,1.54878
2009,2,14,3.19,-4.02,5.96714
2009,2,15,5.22,-5.83,0
2009,2,16,4.84,-6.38,0
2009,2,17,5.01,-6.36,0
2009,2,18,4.34,-6.23,4.68124
2009,2,19,3.97,-2.05,2.62974
2009,2,20,5.57,-6.38,0
2009,2,21,5.27,-5.80,0
2009,2,22,4.76,-5.96,0
2009,2,23,4.54,-6.18,0
2009,2,24,4.74,-6.11,0
2009,2,25,8.13,-5.66,0
2009,2,26,7.86,-4.65,0
2009,2,27,4.91,-6.34,0
2009,2,28,4.08,-5.49,0
2009,3,1,3.55,-6.41,0.32366
2009,3,2,2.22,-6.92,0
2009,3,3,2.49,-7.86,2.7004
2009,3,4,3.24,-3.62,16.01956
2009,3,5,2.65,-5.76,1.10065
2009,3,6,1.85,-5.77,2.6789
2009,3,7,2.30,-7.33,0
2009,3,8,3.54,-6.76,0.38431
2009,3,9,3.08,-5.40,5.9609
2009,3,10,4.97,-5.84,0
2009,3,11,5.35,-4.92,0
2009,3,12,8.93,-5.15,0
2009,3,13,8.13,-2.57,0
2009,3,14,7.41,-5.38,0
2009,3,15,7.29,-5.64,0
2009,3,16,8.07,-4.47,0
2009,3,17,7.83,-6.96,0
2009,3,18,1.79,-7.36,0
2009,3,19,4.39,-7.42,0
2009,3,20,5.72,-4.85,0.87754
2009,3,21,5.97,-1.85,8.45346
2009,3,22,6.15,-1.22,6.25507
2009,3,23,5.59,-2.45,10.01044
2009,3,24,4.18,-2.89,5.08469
2009,3,25,1.89,-4.44,38.76474
2009,3,26,2.27,-5.64,10.00231
2009,3,27,0.47,-6.92,8.75504
2009,3,28,-0.21,-7.40,5.49775
2009,3,29,0.92,-7.39,5.57752
2009,3,30,3.18,-6.91,1.21275
2009,3,31,7.42,-5.27,0.29512
2009,4,1,8.34,-2.86,2.01677
2009,4,2,6.52,-4.86,3.38053
2009,4,3,1.63,-6.41,3.83479
2009,4,4,1.41,-6.83,10.5079
2009,4,5,4.98,-4.18,4.50045
2009,4,6,4.81,-6.38,1.1604
2009,4,7,2.71,-2.98,10.81488
2009,4,8,3.87,-2.20,14.44723
2009,4,9,7.73,-5.87,0.62965
2009,4,10,7.82,-6.29,0
2009,4,11,10.43,-3.49,0
2009,4,12,8.46,-4.96,0
2009,4,13,3.80,-5.62,13.47446
2009,4,14,1.62,-7.84,1.07081
2009,4,15,2.11,-5.66,5.0509
2009,4,16,3.68,-4.65,33.58662
2009,4,17,3.46,-4.67,12.78242
2009,4,18,0.94,-6.56,14.72359
2009,4,19,1.78,-4.95,15.17843
2009,4,20,5.95,-3.44,8.34718
2009,4,21,4.41,-3.22,8.34199
2009,4,22,3.47,-2.94,23.0677
2009,4,23,4.47,-2.51,4.45113
2009,4,24,4.41,-1.16,1.73484
2009,4,25,5.30,-0.33,2.67163
2009,4,26,3.91,-3.85,6.87502
2009,4,27,3.61,-6.50,2.1415
2009,4,28,4.37,-8.07,0
2009,4,29,7.26,-6.51,0
2009,4,30,8.68,-0.30,13.48427
2009,5,1,8.37,2.96,10.79364
2009,5,2,14.12,5.15,0
2009,5,3,18.15,1.10,0
2009,5,4,18.52,3.12,0.45113
2009,5,5,16.07,0.49,0
2009,5,6,17.51,1.97,0
2009,5,7,16.83,2.75,0
2009,5,8,16.35,0.24,1.55203
2009,5,9,24.38,5.74,1.51169
2009,5,10,23.41,6.46,2.78844
2009,5,11,13.03,3.98,9.12707
2009,5,12,12.60,1.45,1.55489
2009,5,13,9.43,-2.25,0
2009,5,14,6.23,-2.87,0
2009,5,15,8.77,-1.63,0.54655
2009,5,16,7.89,0.97,17.15689
2009,5,17,7.97,0.58,3.70248
2009,5,18,8.25,3.63,0
2009,5,19,7.27,1.20,4.34384
2009,5,20,6.90,-3.31,1.28168
2009,5,21,9.23,0.73,4.56207
2009,5,22,7.78,2.24,5.66533
2009,5,23,9.30,5.37,4.02382
2009,5,24,9.43,-1.05,13.56377
2009,5,25,7.92,-1.69,0.92248
2009,5,26,11.26,-2.79,0
2009,5,27,11.25,-1.31,1.48607
2009,5,28,8.30,-1.66,2.68277
2009,5,29,12.41,-3.35,0
2009,5,30,13.41,-1.54,0
2009,5,31,13.32,0.15,2.33696
2009,6,1,14.80,0.73,1.1724
2009,6,2,14.92,0.74,1.23296
2009,6,3,14.66,3.29,2.42952
2009,6,4,14.09,3.24,0.47693
2009,6,5,14.67,-0.09,0
2009,6,6,19.67,2.83,0
2009,6,7,22.86,9.04,0
2009,6,8,22.91,11.48,3.89953
2009,6,9,16.08,9.86,6.50205
2009,6,10,12.72,4.52,5.92923
2009,6,11,10.31,5.01,3.6656
2009,6,12,12.40,3.30,0.34156
2009,6,13,12.51,3.31,0
2009,6,14,10.10,3.97,5.8589
2009,6,15,10.24,1.33,5.00558
2009,6,16,11.11,0.09,1.69828
2009,6,17,11.32,0.04,0
2009,6,18,14.61,0.59,0.95283
2009,6,19,15.89,0.98,0
2009,6,20,17.73,2.41,0
2009,6,21,18.41,5.40,0
2009,6,22,18.64,5.25,0
2009,6,23,18.24,3.99,0.87378
2009,6,24,18.68,3.88,0
2009,6,25,18.68,4.33,0.35211
2009,6,26,18.23,3.69,0
2009,6,27,17.47,4.79,1.78838
2009,6,28,16.48,5.72,8.80184
2009,6,29,14.35,9.04,1.76763
2009,6,30,13.53,9.66,2.79169
2009,7,1,16.64,8.96,1.10757
2009,7,2,18.35,8.95,0
2009,7,3,17.76,5.81,0
2009,7,4,16.48,2.21,0
2009,7,5,15.99,3.12,1.85167
2009,7,6,13.23,3.96,3.09171
2009,7,7,12.69,2.44,0
2009,7,8,18.42,2.50,0
2009,7,9,20.57,6.13,0
2009,7,10,20.57,5.04,0
2009,7,11,18.74,3.12,0
2009,7,12,19.36,4.40,0
2009,7,13,18.28,3.28,0
2009,7,14,17.07,4.39,0
2009,7,15,19.14,6.74,0.37283
2009,7,16,20.18,5.82,3.27864
2009,7,17,23.04,6.85,0.46123
2009,7,18,26.22,8.65,1.32888
2009,7,19,26.34,10.30,2.33532
2009,7,20,26.10,9.49,0
2009,7,21,26.20,11.15,0.28005
2009,7,22,24.07,6.89,0
2009,7,23,19.96,2.56,0
2009,7,24,22.20,3.57,0
2009,7,25,28.36,10.55,0
2009,7,26,33.24,17.69,0
2009,7,27,33.37,14.75,0
2009,7,28,28.50,9.43,0
2009,7,29,24.43,7.58,0
2009,7,30,23.29,7.62,0.82646
2009,7,31,21.48,9.52,0.48546
2009,8,1,18.58,6.37,0.34339
2009,8,2,15.20,4.73,0.44813
2009,8,3,11.07,8.05,1.51265
2009,8,4,12.38,7.88,0.51196
2009,8,5,19.10,3.34,0
2009,8,6,25.06,10.23,0
2009,8,7,26.08,12.66,0
2009,8,8,23.69,7.99,0
2009,8,9,20.43,5.77,0
2009,8,10,15.20,2.36,0
2009,8,11,15.92,3.72,0
2009,8,12,16.17,6.70,0
2009,8,13,17.32,3.50,0
2009,8,14,18.52,4.90,0
2009,8,15,17.99,3.50,0
2009,8,16,20.32,2.75,0
2009,8,17,25.42,8.60,0
2009,8,18,25.34,7.94,0
2009,8,19,19.35,3.93,0
2009,8,20,19.94,4.78,0
2009,8,21,24.18,8.84,0
2009,8,22,23.84,7.52,0
2009,8,23,20.35,4.63,0
2009,8,24,19.79,3.03,0
2009,8,25,20.81,4.15,1.54065
2009,8,26,20.79,4.24,1.71747
2009,8,27,19.54,3.61,0
2009,8,28,18.83,3.25,0.42702
2009,8,29,18.27,2.22,0
2009,8,30,22.22,4.62,0.30396
2009,8,31,23.48,6.57,0
2009,9,1,25.53,8.25,0
2009,9,2,26.96,10.87,0
2009,9,3,26.39,9.84,0
2009,9,4,26.01,9.34,0
2009,9,5,23.36,9.53,0
2009,9,6,17.86,5.17,0
2009,9,7,18.24,6.38,0
2009,9,8,13.99,7.85,11.09766
2009,9,9,14.00,4.01,1.46602
2009,9,10,14.28,4.38,4.59033
2009,9,11,12.13,4.42,14.36498
2009,9,12,11.55,1.67,21.84554
2009,9,13,12.95,4.03,0
2009,9,14,13.05,3.85,3.7994
2009,9,15,11.35,5.92,0.92051
2009,9,16,10.04,5.35,0
2009,9,17,11.60,5.67,1.3618
2009,9,18,14.90,2.16,0
2009,9,19,18.85,4.40,0
2009,9,20,18.83,7.11,0
2009,9,21,16.49,7.10,1.11537
2009,9,22,13.11,2.41,0.87524
2009,9,23,12.22,1.72,0
2009,9,24,11.56,1.60,0
2009,9,25,13.93,-0.84,0
2009,9,26,16.97,3.79,0
2009,9,27,19.09,6.75,0
2009,9,28,21.07,9.08,0
2009,9,29,23.73,7.30,0
2009,9,30,24.01,7.08,0
2009,10,1,23.03,5.86,0
2009,10,2,24.23,8.55,0
2009,10,3,23.86,8.21,0
2009,10,4,22.97,5.33,0
2009,10,5,21.31,8.34,0
2009,10,6,20.30,8.75,0
2009,10,7,18.98,5.77,0.82136
2009,10,8,9.03,0.20,0
2009,10,9,11.13,3.71,1.67604
2009,10,10,18.34,4.72,0
2009,10,11,17.31,5.29,0
2009,10,12,13.37,2.46,0
2009,10,13,14.31,0.71,0
2009,10,14,13.60,3.39,0
2009,10,15,12.36,1.59,0
2009,10,16,12.52,2.83,0.65766
2009,10,17,13.65,3.70,0
2009,10,18,14.42,0.41,0
2009,10,19,14.45,-2.23,0
2009,10,20,14.09,-2.34,0
2009,10,21,12.67,-0.64,0
2009,10,22,12.45,-3.44,0.94115
2009,10,23,12.07,-1.06,0
2009,10,24,11.59,-5.00,0
2009,10,25,10.38,-6.13,0
2009,10,26,8.18,-4.10,0
2009,10,27,7.32,-3.70,4.17023
2009,10,28,4.24,0.74,35.10097
2009,10,29,2.42,-0.95,24.95132
2009,10,30,-0.10,-1.81,52.23591
2009,10,31,-0.78,-4.52,14.87587
2009,11,1,1.08,-5.85,1.91874
2009,11,2,1.72,-5.77,6.83741
2009,11,3,0.92,-7.15,0
2009,11,4,0.20,-5.86,0
2009,11,5,2.19,-6.07,0
