"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
pr: Precipitation from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-bcc-csm1-1(degC),tasmin-bcc-csm1-1(degC),pr-bcc-csm1-1(mm)
2046,7,14,29.81,12.38,0
2046,7,15,24.88,10.35,2.07046
2046,7,16,21.19,6.91,0
2046,7,17,24.40,6.51,0
2046,7,18,25.12,9.52,0
2046,7,19,26.13,10.67,0
2046,7,20,26.87,12.53,0
2046,7,21,27.07,13.26,0
2046,7,22,25.64,13.37,0
2046,7,23,26.32,13.44,0.54145
2046,7,24,25.04,13.26,3.49605
2046,7,25,25.57,12.22,2.08588
2046,7,26,25.02,11.42,0
2046,7,27,24.75,9.92,0
2046,7,28,21.14,9.67,0.60936
2046,7,29,21.76,5.99,0
2046,7,30,24.50,7.61,0
2046,7,31,25.03,9.64,0
2046,8,1,25.12,8.38,0
2046,8,2,23.50,8.26,0
2046,8,3,23.52,7.45,0
2046,8,4,26.95,10.18,0
2046,8,5,30.76,14.56,0
2046,8,6,30.71,12.92,0
2046,8,7,26.84,10.88,0
2046,8,8,22.93,9.07,0
2046,8,9,22.04,9.06,0
2046,8,10,23.08,5.76,0
2046,8,11,22.70,4.97,0
2046,8,12,22.62,7.40,0.37139
2046,8,13,24.41,6.79,0
2046,8,14,25.05,8.56,0
2046,8,15,24.38,9.65,0
2046,8,16,19.41,13.15,0.39706
2046,8,17,22.03,7.30,0
2046,8,18,27.41,10.64,0
2046,8,19,28.33,12.03,0
2046,8,20,27.14,11.72,0
2046,8,21,20.88,4.64,0
2046,8,22,16.77,4.67,0
2046,8,23,17.21,2.31,0
2046,8,24,17.67,3.01,0
2046,8,25,18.80,2.59,0
2046,8,26,20.90,5.01,0
2046,8,27,24.15,11.53,0.28372
2046,8,28,25.98,13.32,0
2046,8,29,26.32,11.78,0
2046,8,30,25.96,10.81,0.90019
2046,8,31,23.93,9.26,0
2046,9,1,18.50,10.27,2.0434
2046,9,2,15.04,8.35,3.18836
2046,9,3,14.09,9.82,2.77386
2046,9,4,16.28,8.86,3.46532
2046,9,5,18.60,6.97,15.4634
2046,9,6,17.90,12.10,3.84724
2046,9,7,17.77,5.34,15.15984
2046,9,8,11.53,4.75,38.90154
2046,9,9,13.32,6.50,38.94733
2046,9,10,13.14,5.25,56.95896
2046,9,11,10.35,2.30,61.08802
2046,9,12,10.02,0.32,39.08452
2046,9,13,13.08,6.41,2.14172
2046,9,14,18.44,2.15,0
2046,9,15,18.42,11.40,2.81638
2046,9,16,16.50,8.16,10.20042
2046,9,17,15.01,9.24,6.71037
2046,9,18,14.36,11.15,8.26381
2046,9,19,18.05,7.45,0
2046,9,20,18.24,8.34,3.93898
2046,9,21,9.98,2.54,11.85867
2046,9,22,10.28,2.23,2.30065
2046,9,23,13.40,1.70,0
2046,9,24,14.57,8.37,3.32981
2046,9,25,11.28,1.63,0
2046,9,26,15.12,0.87,0
2046,9,27,15.12,2.61,0
2046,9,28,16.14,1.91,0
2046,9,29,19.64,3.95,0
2046,9,30,21.08,3.10,0
2046,10,1,21.53,2.95,0
2046,10,2,23.01,4.59,0
2046,10,3,21.29,3.25,0
2046,10,4,20.06,2.82,0
2046,10,5,20.04,1.80,0
2046,10,6,18.58,3.12,0
2046,10,7,18.42,1.09,0
2046,10,8,18.13,2.50,0
2046,10,9,17.53,0.41,0
2046,10,10,17.58,6.22,0
2046,10,11,10.99,1.44,1.13269
2046,10,12,3.72,-0.50,2.15148
2046,10,13,1.61,-4.15,0
2046,10,14,0.47,-5.61,0
2046,10,15,1.66,-6.46,0.86801
2046,10,16,3.52,-5.84,0
2046,10,17,6.63,-5.57,0
2046,10,18,7.81,-3.45,0
2046,10,19,5.33,-1.80,1.76161
2046,10,20,3.12,-4.63,0
2046,10,21,0.88,-5.84,0
2046,10,22,1.81,-5.78,1.3029
2046,10,23,5.85,-0.64,4.0177
2046,10,24,5.34,-2.53,0
2046,10,25,4.26,-4.98,0
2046,10,26,5.14,-5.48,0
2046,10,27,4.00,-3.46,0
2046,10,28,4.47,-4.21,0.42576
2046,10,29,3.57,-2.14,0
2046,10,30,0.97,-4.45,3.95701
2046,10,31,-1.32,-7.13,0
2046,11,1,-2.00,-7.66,0
2046,11,2,-1.40,-6.02,0.67541
2046,11,3,-0.32,-6.19,10.38631
2046,11,4,-0.39,-3.87,9.55432
2046,11,5,-1.64,-5.98,10.2024
2046,11,6,-0.92,-4.82,2.83405
2046,11,7,2.77,-2.96,0
2046,11,8,5.99,-2.39,0
2046,11,9,6.72,1.04,0.44566
2046,11,10,7.30,2.72,8.984
2046,11,11,7.44,-1.16,0
2046,11,12,11.78,3.03,0.99652
2046,11,13,11.27,8.22,0.52681
2046,11,14,9.96,2.69,2.03399
2046,11,15,8.05,2.10,1.38527
2046,11,16,4.33,-2.91,2.12818
2046,11,17,-0.24,-3.82,0.78532
2046,11,18,0.09,-4.28,0
2046,11,19,2.76,-3.89,0
2046,11,20,5.43,-3.80,0
2046,11,21,5.38,-2.81,9.46452
2046,11,22,4.44,0.40,11.39474
2046,11,23,4.26,-0.55,8.2387
2046,11,24,5.23,0.71,3.05132
2046,11,25,4.11,-0.11,0
2046,11,26,2.57,-1.68,8.20946
2046,11,27,0.49,-4.91,0.48694
2046,11,28,1.67,-2.85,21.92338
2046,11,29,2.41,-1.05,40.46458
2046,11,30,3.01,-3.31,29.93431
2046,12,1,0.36,-3.46,59.07141
2046,12,2,-0.21,-4.72,8.58067
2046,12,3,-0.11,-4.64,10.88563
2046,12,4,-0.39,-4.75,32.90168
2046,12,5,0.01,-5.22,35.92574
2046,12,6,-1.47,-5.49,8.96271
2046,12,7,-1.83,-5.73,9.62818
2046,12,8,-3.54,-6.92,0.75084
2046,12,9,-1.18,-6.91,5.01237
2046,12,10,-0.55,-4.76,13.31552
2046,12,11,-0.45,-4.77,6.98935
2046,12,12,0.36,-5.91,27.80071
2046,12,13,1.75,-4.77,3.24069
2046,12,14,0.03,-4.68,0.32719
2046,12,15,-0.83,-5.40,0
2046,12,16,0.38,-4.64,0.62892
2046,12,17,-0.27,-4.77,2.33829
2046,12,18,-3.20,-5.04,23.96861
2046,12,19,-3.79,-8.93,35.28601
2046,12,20,0.14,-4.82,7.63252
2046,12,21,-0.36,-6.38,4.94527
2046,12,22,-3.32,-11.30,1.47961
2046,12,23,-11.95,-19.48,0.37635
2046,12,24,-9.68,-19.88,0.76131
2046,12,25,-3.49,-11.31,0.37585
2046,12,26,-1.74,-12.98,1.21353
2046,12,27,1.03,-15.49,87.31602
2046,12,28,1.52,-2.84,60.32084
2046,12,29,-0.94,-5.68,18.96729
2046,12,30,1.25,-2.89,21.74555
2046,12,31,3.15,-1.06,77.70792
2047,1,1,3.83,-1.91,21.88074
2047,1,2,6.31,-1.02,79.27839
2047,1,3,5.33,-3.83,52.11243
2047,1,4,-1.09,-5.16,14.16876
2047,1,5,0.50,-3.64,2.13528
2047,1,6,-1.21,-4.78,7.46377
2047,1,7,1.38,-2.57,0.54044
2047,1,8,1.53,-2.17,0
2047,1,9,2.35,-2.40,0
2047,1,10,0.32,-3.49,43.7067
2047,1,11,4.36,-1.29,2.42939
2047,1,12,4.74,-0.10,6.93947
2047,1,13,4.05,-1.80,7.19859
2047,1,14,3.05,-1.34,9.82302
2047,1,15,1.75,-2.65,2.76514
2047,1,16,1.12,-3.84,0
2047,1,17,1.33,-3.11,2.10847
2047,1,18,0.51,-4.00,7.63653
2047,1,19,1.22,-3.35,0
2047,1,20,0.73,-3.57,0.78933
2047,1,21,0.29,-4.27,0
2047,1,22,-0.83,-4.75,0.90095
2047,1,23,-3.71,-8.91,13.92394
2047,1,24,-3.77,-10.31,2.06463
2047,1,25,-11.08,-11.08,0
2047,1,26,-10.22,-10.51,0
2047,1,27,-2.62,-10.19,0
2047,1,28,-1.06,-9.54,0
2047,1,29,-3.84,-9.10,26.99879
2047,1,30,-1.23,-6.86,1.89955
2047,1,31,-0.00,-8.02,61.41526
2047,2,1,0.81,-4.27,39.00171
2047,2,2,1.38,-5.01,77.09805
2047,2,3,-0.12,-6.21,23.36721
2047,2,4,0.05,-5.55,4.03531
2047,2,5,0.54,-5.12,0.7595
2047,2,6,2.18,-5.00,3.83118
2047,2,7,0.65,-3.56,22.10803
2047,2,8,2.08,-5.52,9.24483
2047,2,9,1.73,-4.46,28.14876
2047,2,10,3.67,-2.83,10.78981
2047,2,11,5.15,-1.94,0.28361
2047,2,12,9.38,-3.52,0
2047,2,13,8.83,-2.99,0
2047,2,14,6.67,-2.38,0.28795
2047,2,15,6.10,-2.39,0
2047,2,16,7.41,-2.12,0
2047,2,17,7.82,-2.31,0.68777
2047,2,18,4.12,-1.69,4.36341
2047,2,19,3.47,-2.04,0
2047,2,20,6.04,-2.92,0
2047,2,21,8.30,-3.19,3.31493
2047,2,22,8.65,-1.20,0
2047,2,23,6.32,-0.30,5.76597
2047,2,24,10.43,-1.05,0
2047,2,25,7.95,-1.28,9.0505
2047,2,26,6.68,-0.01,8.12514
2047,2,27,3.81,1.90,13.96274
2047,2,28,5.36,-3.53,2.21557
2047,3,1,5.98,-0.69,4.86505
2047,3,2,8.51,2.21,6.0976
2047,3,3,8.25,-1.19,3.69855
2047,3,4,8.93,0.45,5.90796
2047,3,5,5.53,0.06,8.49857
2047,3,6,5.75,-0.03,11.23431
2047,3,7,5.67,-0.84,17.65048
2047,3,8,6.37,-0.68,0.66559
2047,3,9,5.58,-0.99,14.91358
2047,3,10,5.29,-2.06,6.82211
2047,3,11,4.58,-1.96,9.49553
2047,3,12,4.47,-1.87,12.87834
2047,3,13,5.00,-0.60,6.13403
2047,3,14,5.15,-0.47,9.42151
2047,3,15,7.69,0.07,15.25578
2047,3,16,5.72,-2.75,7.74558
2047,3,17,3.05,-4.00,6.16261
2047,3,18,2.67,-4.16,5.73563
2047,3,19,2.52,-3.51,2.72029
2047,3,20,2.86,-5.05,38.66367
2047,3,21,3.97,-4.11,47.28545
2047,3,22,3.91,-3.82,11.06573
2047,3,23,2.68,-4.37,2.73064
2047,3,24,1.54,-5.77,7.73142
2047,3,25,1.92,-4.69,2.80913
2047,3,26,0.04,-6.37,35.53922
2047,3,27,1.02,-5.40,33.10674
2047,3,28,1.32,-5.74,9.03864
2047,3,29,2.41,-4.53,4.72786
2047,3,30,1.50,-5.56,9.87772
2047,3,31,2.15,-5.58,7.0745
2047,4,1,5.07,-5.44,2.61607
2047,4,2,2.83,-4.29,3.39017
2047,4,3,3.32,-6.14,2.90515
2047,4,4,5.09,-0.52,6.34969
2047,4,5,10.12,-0.87,20.63562
2047,4,6,13.20,0.71,0
2047,4,7,10.71,1.67,1.80417
2047,4,8,7.16,1.55,5.92162
2047,4,9,7.65,-1.43,12.57699
2047,4,10,9.78,-3.58,0
2047,4,11,8.02,0.89,3.68812
2047,4,12,6.37,-4.64,4.65257
2047,4,13,5.01,-5.35,0
2047,4,14,6.82,-3.13,18.73037
2047,4,15,8.73,2.03,3.27982
2047,4,16,6.64,-2.00,1.71603
2047,4,17,6.74,-1.61,2.51961
2047,4,18,6.04,-1.63,0.79043
2047,4,19,7.16,0.60,47.58737
2047,4,20,5.63,-2.50,9.7985
2047,4,21,5.22,-5.23,0
2047,4,22,10.17,-6.87,0.34438
2047,4,23,11.57,-7.02,0
2047,4,24,11.07,-6.44,0.46106
2047,4,25,4.75,-3.90,0.48519
2047,4,26,2.39,-4.51,1.43762
2047,4,27,3.82,-3.19,3.31715
2047,4,28,3.65,-2.40,26.84391
2047,4,29,5.43,-2.30,15.0946
2047,4,30,4.99,-1.98,10.30415
2047,5,1,7.12,-1.72,10.98079
2047,5,2,9.75,0.81,33.05567
2047,5,3,10.11,-3.35,8.50854
2047,5,4,6.46,-4.17,1.60339
2047,5,5,11.55,-5.68,0
2047,5,6,12.73,-2.76,0
2047,5,7,12.60,0.36,0
2047,5,8,9.56,-0.02,4.87924
2047,5,9,7.58,-3.13,0
2047,5,10,7.67,-4.81,1.40852
2047,5,11,6.64,-0.28,3.83297
2047,5,12,11.81,-0.84,0
2047,5,13,11.98,-0.26,0.77127
2047,5,14,10.21,0.39,0.45453
2047,5,15,12.54,-3.71,0
2047,5,16,12.94,-0.76,0.77794
2047,5,17,13.43,2.29,1.18912
2047,5,18,12.40,2.60,0.46695
2047,5,19,9.29,0.38,5.74228
2047,5,20,9.38,0.68,0
2047,5,21,10.17,-0.72,0
2047,5,22,9.90,-0.14,1.64453
2047,5,23,10.37,-0.25,0
2047,5,24,13.71,-2.43,0.43582
2047,5,25,16.00,-0.54,0
2047,5,26,18.40,0.85,0
2047,5,27,19.19,2.05,0
2047,5,28,18.22,1.73,0
2047,5,29,18.22,1.27,0
2047,5,30,21.43,5.61,0.325
2047,5,31,19.29,7.39,3.46229
2047,6,1,14.50,5.46,8.87968
2047,6,2,9.85,0.14,9.3859
2047,6,3,15.66,0.31,1.37819
2047,6,4,16.04,6.53,6.05146
2047,6,5,12.17,6.05,1.46669
2047,6,6,11.10,1.70,0
2047,6,7,11.11,1.73,0.47475
2047,6,8,16.07,1.11,0.99205
2047,6,9,13.99,4.35,11.94095
2047,6,10,12.01,0.37,2.18088
2047,6,11,16.73,-1.03,0
2047,6,12,19.10,1.84,0
2047,6,13,19.65,2.44,0.30753
2047,6,14,20.26,3.25,0
2047,6,15,21.19,3.45,0
2047,6,16,21.11,4.00,0.4248
2047,6,17,18.84,2.71,0
2047,6,18,19.26,3.41,0.52132
2047,6,19,20.05,4.71,0
2047,6,20,21.54,5.53,0
2047,6,21,21.89,7.73,0
2047,6,22,22.67,9.15,0
2047,6,23,24.19,10.66,0
2047,6,24,24.82,10.17,0
2047,6,25,24.43,8.59,0
2047,6,26,17.70,5.80,0.68395
2047,6,27,12.26,3.45,1.17902
2047,6,28,17.29,4.61,0
2047,6,29,18.95,3.42,0
2047,6,30,23.56,5.02,0
2047,7,1,24.16,6.06,0
2047,7,2,23.37,5.97,0
2047,7,3,25.00,7.02,0
2047,7,4,24.86,6.76,0
2047,7,5,22.93,7.38,0
2047,7,6,25.83,8.95,0
2047,7,7,26.42,8.87,0
2047,7,8,25.53,8.72,0
2047,7,9,22.87,6.09,0
2047,7,10,22.47,4.31,0.60324
2047,7,11,21.60,4.89,0
2047,7,12,23.32,5.13,0
2047,7,13,24.92,6.21,0
2047,7,14,25.94,8.14,0
2047,7,15,25.09,10.66,3.42446
2047,7,16,23.16,9.64,0
2047,7,17,22.43,8.61,0
2047,7,18,22.02,7.20,0
2047,7,19,21.68,6.88,0
2047,7,20,17.86,8.86,3.25242
2047,7,21,19.44,4.38,0
2047,7,22,26.29,9.46,0
2047,7,23,27.27,8.03,0
2047,7,24,28.70,9.54,0
2047,7,25,31.56,13.45,0
2047,7,26,32.04,11.94,0
2047,7,27,29.68,13.27,0
2047,7,28,24.45,12.46,1.47385
2047,7,29,18.51,8.30,3.35872
2047,7,30,17.32,2.42,0.36892
2047,7,31,19.79,3.52,0
2047,8,1,23.21,6.67,0
2047,8,2,25.57,9.54,0
2047,8,3,26.09,10.24,0
2047,8,4,24.89,8.30,0
2047,8,5,22.87,7.47,0
2047,8,6,22.75,5.77,0
2047,8,7,21.36,5.15,0
2047,8,8,22.88,5.57,0
2047,8,9,23.59,6.41,0
2047,8,10,25.07,6.12,0
2047,8,11,24.78,9.76,0
2047,8,12,23.54,11.72,0
2047,8,13,25.57,13.90,0
2047,8,14,29.82,15.36,0
2047,8,15,29.90,12.02,0
2047,8,16,23.39,7.73,0
2047,8,17,21.60,6.67,0
2047,8,18,21.37,5.83,0
2047,8,19,21.61,8.76,0
2047,8,20,20.58,10.80,3.17217
2047,8,21,18.00,9.54,0
2047,8,22,18.12,1.63,0
2047,8,23,18.19,6.06,0
2047,8,24,21.17,3.69,0
2047,8,25,26.65,8.48,0
2047,8,26,26.62,7.48,0
2047,8,27,24.30,5.65,0
2047,8,28,20.28,5.90,0
2047,8,29,15.09,8.24,2.85013
2047,8,30,12.89,2.85,23.99668
2047,8,31,13.08,5.86,13.63082
2047,9,1,13.73,1.33,0
2047,9,2,14.31,5.60,0
2047,9,3,18.51,6.19,0
2047,9,4,20.89,5.13,0
2047,9,5,21.45,5.72,0
2047,9,6,21.42,5.37,0
2047,9,7,19.24,5.79,0
2047,9,8,23.71,7.36,0.3158
2047,9,9,24.64,5.66,0
2047,9,10,22.95,5.80,0
2047,9,11,25.52,11.69,0
2047,9,12,26.45,15.79,0
2047,9,13,24.56,12.21,0
2047,9,14,24.47,7.19,0
2047,9,15,25.15,10.42,0
2047,9,16,26.07,12.14,0
2047,9,17,25.89,11.19,0
2047,9,18,25.28,5.59,0
2047,9,19,21.71,8.39,0
2047,9,20,17.52,8.19,0
2047,9,21,12.84,3.03,0
2047,9,22,15.24,-0.32,0
2047,9,23,17.02,1.56,0
2047,9,24,20.40,2.76,0
2047,9,25,22.23,4.49,0
2047,9,26,22.12,6.89,0.45466
2047,9,27,20.06,11.13,1.90739
2047,9,28,15.88,7.05,4.33043
2047,9,29,15.90,0.19,0
2047,9,30,22.50,3.01,0
2047,10,1,21.54,7.91,0
2047,10,2,21.71,7.86,0
2047,10,3,22.57,8.18,0
2047,10,4,21.85,5.79,0
2047,10,5,19.68,7.94,0
2047,10,6,19.53,8.63,0
2047,10,7,14.49,3.08,0
2047,10,8,19.35,1.26,0
2047,10,9,19.70,2.36,0
2047,10,10,17.43,5.17,0
2047,10,11,15.12,7.38,0
2047,10,12,13.48,4.92,0
2047,10,13,10.34,-1.70,0
2047,10,14,8.42,-4.21,0
2047,10,15,9.31,-0.49,0.63348
2047,10,16,9.15,2.44,1.76423
2047,10,17,11.38,-2.95,0
2047,10,18,15.01,2.03,0
2047,10,19,14.46,4.86,0
2047,10,20,9.66,6.04,6.5923
2047,10,21,9.55,5.61,21.47861
2047,10,22,9.47,3.26,9.95319
2047,10,23,7.53,2.90,2.15153
2047,10,24,5.93,-0.04,0
2047,10,25,6.00,-2.53,0.42508
2047,10,26,8.52,1.82,13.50326
2047,10,27,8.84,3.88,19.01533
2047,10,28,7.42,3.21,3.20319
2047,10,29,5.73,-2.94,1.55704
2047,10,30,-0.88,-5.30,0
2047,10,31,1.43,-3.30,5.14169
2047,11,1,4.85,2.15,18.31947
2047,11,2,4.63,-1.38,6.2657
2047,11,3,2.52,-1.62,37.68347
2047,11,4,1.81,-1.18,8.27786
2047,11,5,1.99,-4.49,1.30748
2047,11,6,2.58,-4.49,5.88006
2047,11,7,5.24,0.24,25.32748
2047,11,8,5.73,2.49,37.69743
2047,11,9,6.34,4.18,51.19588
2047,11,10,8.36,5.30,68.59146
2047,11,11,6.48,0.56,20.44092
2047,11,12,3.02,-1.90,1.04374
2047,11,13,-0.19,-3.10,0
2047,11,14,-0.07,-4.33,0
2047,11,15,0.16,-4.33,0
2047,11,16,-0.61,-3.86,0.31639
2047,11,17,0.68,-4.29,0.58201
2047,11,18,2.20,-1.49,0.60965
2047,11,19,2.38,-2.59,1.67604
2047,11,20,0.86,-2.13,0.78095
2047,11,21,2.86,-1.78,8.62917
2047,11,22,4.45,-0.04,10.56649
2047,11,23,4.66,-1.03,4.5787
2047,11,24,4.84,0.96,2.047
2047,11,25,5.17,1.06,2.97399
2047,11,26,5.72,1.48,3.24587
2047,11,27,3.79,0.01,4.55904
2047,11,28,4.01,-1.34,1.73746
2047,11,29,2.84,-1.08,13.28182
2047,11,30,2.86,-1.18,14.906
2047,12,1,2.93,-1.52,11.15912
2047,12,2,-0.07,-4.17,26.69813
2047,12,3,-0.09,-4.90,17.17809
2047,12,4,1.10,-5.03,10.58674
2047,12,5,-0.38,-3.91,7.09948
2047,12,6,-0.03,-4.00,3.06615
2047,12,7,0.51,-3.72,18.28625
2047,12,8,1.37,-1.27,43.59831
2047,12,9,2.61,-1.35,28.59002
2047,12,10,1.95,-1.92,6.86925
2047,12,11,2.75,-0.29,42.5663
2047,12,12,4.34,1.29,14.98707
2047,12,13,6.19,-0.68,27.94103
2047,12,14,6.84,-1.52,52.2823
2047,12,15,6.18,-3.37,31.49748
2047,12,16,1.77,-3.39,1.2219
2047,12,17,2.08,-3.05,14.99464
2047,12,18,1.77,-1.44,26.33437
2047,12,19,1.64,-3.80,0.28108
2047,12,20,0.79,-3.75,3.43478
2047,12,21,2.23,-3.54,8.78958
2047,12,22,2.40,-3.52,14.98458
2047,12,23,1.93,-4.25,0.31317
2047,12,24,2.04,-3.79,28.09954
2047,12,25,4.78,-2.07,8.97606
2047,12,26,1.64,-4.02,1.14097
2047,12,27,0.95,-3.59,0.43714
2047,12,28,0.84,-3.84,0.30792
2047,12,29,0.05,-4.75,0
2047,12,30,0.06,-4.75,5.94871
2047,12,31,-0.91,-5.12,18.64894
2048,1,1,3.37,-1.26,1.59043
2048,1,2,2.74,-2.60,0
2048,1,3,2.44,-2.62,2.2129
2048,1,4,4.33,-2.30,11.52271
2048,1,5,3.80,-1.62,22.94474
2048,1,6,9.31,4.77,82.32679
2048,1,7,8.93,3.84,39.38715
2048,1,8,6.72,-1.35,25.84842
2048,1,9,6.55,2.94,79.32419
2048,1,10,6.71,0.87,52.16107
2048,1,11,5.75,-1.82,9.4228
2048,1,12,4.56,-0.82,5.59741
2048,1,13,3.91,-1.85,1.93413
2048,1,14,5.88,-0.80,5.59456
2048,1,15,6.69,-0.50,1.4026
2048,1,16,5.10,-2.21,0
2048,1,17,2.43,-2.74,1.3461
2048,1,18,0.24,-3.93,0
2048,1,19,1.60,-3.52,0.31184
2048,1,20,2.34,-0.70,48.40645
2048,1,21,1.52,-3.29,9.16905
2048,1,22,1.57,-3.11,2.22202
2048,1,23,4.51,-2.18,4.1654
2048,1,24,3.64,-1.95,0.91356
2048,1,25,2.38,-3.16,0
2048,1,26,1.86,-3.35,0
2048,1,27,1.98,-3.86,4.77804
2048,1,28,2.23,-1.83,0.52044
2048,1,29,2.38,-1.28,3.3716
2048,1,30,2.30,-3.10,3.40225
2048,1,31,7.24,-2.66,0.28258
2048,2,1,6.58,-2.41,0
2048,2,2,3.75,-3.14,0.38657
2048,2,3,1.82,-4.15,0
2048,2,4,1.03,-5.46,0
2048,2,5,1.70,-4.56,0
2048,2,6,1.16,-5.28,0.32324
2048,2,7,1.84,-4.93,0.85812
2048,2,8,1.95,-4.72,0
2048,2,9,0.91,-5.00,0
2048,2,10,1.04,-4.82,0.28001
2048,2,11,0.95,-5.12,0
2048,2,12,0.91,-5.72,0
2048,2,13,1.21,-7.79,0
2048,2,14,0.88,-5.24,0
2048,2,15,1.73,-4.99,1.75607
2048,2,16,1.16,-4.99,1.41765
2048,2,17,1.15,-6.71,0
2048,2,18,1.71,-7.54,0
2048,2,19,1.52,-5.39,0
2048,2,20,2.12,-4.99,1.91478
2048,2,21,1.40,-5.17,0.35842
2048,2,22,-0.16,-6.00,0.55593
2048,2,23,0.36,-5.72,0
2048,2,24,-4.97,-8.97,1.31581
2048,2,25,-0.21,-5.53,3.62843
2048,2,26,-0.39,-8.12,11.81169
2048,2,27,2.81,-5.23,12.91367
2048,2,28,3.66,-2.86,14.54993
2048,2,29,3.59,-3.00,11.05034
2048,3,1,3.52,-3.14,7.55075
2048,3,2,5.49,-2.11,15.17306
2048,3,3,5.13,-2.62,14.81107
2048,3,4,4.28,-4.32,0
2048,3,5,4.92,-4.13,0
2048,3,6,4.76,-3.92,0
2048,3,7,4.95,-3.53,0.30039
2048,3,8,6.64,-3.63,0
2048,3,9,7.07,-3.96,0.33558
2048,3,10,5.91,-4.75,11.1397
2048,3,11,7.41,-1.88,20.59466
2048,3,12,14.30,0.81,22.93049
2048,3,13,9.62,1.44,15.15313
2048,3,14,6.96,-2.26,3.63217
2048,3,15,7.69,-1.01,6.18066
2048,3,16,8.49,0.94,22.87726
2048,3,17,5.97,-1.88,1.00623
2048,3,18,7.27,-3.61,0
2048,3,19,7.96,-4.01,0.9441
2048,3,20,7.95,-4.31,0
2048,3,21,4.72,-4.34,1.4506
2048,3,22,3.32,-4.27,7.20976
2048,3,23,4.73,-1.76,7.16204
2048,3,24,5.93,-3.47,0.8445
2048,3,25,4.38,-2.08,16.02164
2048,3,26,7.17,-0.32,20.07795
2048,3,27,10.31,5.12,28.91974
2048,3,28,7.15,-2.33,2.77126
2048,3,29,7.27,-3.76,1.11883
2048,3,30,7.70,-4.87,0
2048,3,31,6.64,-2.72,2.80474
2048,4,1,9.76,-2.41,1.40165
2048,4,2,10.56,-5.10,0
2048,4,3,10.15,-1.77,3.18896
2048,4,4,8.08,-1.32,0
2048,4,5,8.32,-5.28,0
2048,4,6,8.00,-5.68,0
2048,4,7,8.42,-4.44,2.02991
2048,4,8,8.85,-4.44,0
2048,4,9,8.84,-5.27,0
2048,4,10,8.44,-3.93,0
2048,4,11,9.39,-4.86,0.48743
2048,4,12,11.76,-5.25,0
2048,4,13,13.29,-4.56,0.60881
2048,4,14,14.27,-4.81,0
2048,4,15,14.43,-5.04,0.53526
2048,4,16,13.69,-4.62,0.73737
2048,4,17,14.65,-4.62,0.66384
2048,4,18,15.71,-4.06,0
2048,4,19,16.92,-2.46,0
2048,4,20,17.10,-1.96,1.64587
2048,4,21,17.17,-2.17,0
2048,4,22,15.26,-3.24,0.2996
2048,4,23,15.51,1.56,0
2048,4,24,10.75,3.41,0.8881
2048,4,25,12.58,2.10,0
2048,4,26,18.85,-2.96,0
2048,4,27,22.25,0.17,0
2048,4,28,22.74,0.39,0
2048,4,29,24.76,7.72,0
2048,4,30,25.63,5.65,0
2048,5,1,22.38,8.73,0
2048,5,2,17.97,4.67,0
2048,5,3,18.30,1.15,0
2048,5,4,18.61,4.82,0.92428
2048,5,5,11.72,2.16,1.45064
2048,5,6,14.37,-3.68,0
2048,5,7,15.98,-1.41,0
2048,5,8,15.72,1.07,0.84403
2048,5,9,15.72,0.97,0
2048,5,10,18.82,1.74,0
2048,5,11,19.09,5.87,0
2048,5,12,16.19,8.75,3.75513
2048,5,13,13.78,6.15,1.30324
2048,5,14,15.71,7.56,0
2048,5,15,13.22,8.92,3.56855
2048,5,16,11.93,4.94,5.28574
2048,5,17,12.57,-0.11,24.12334
2048,5,18,9.38,3.06,5.72497
2048,5,19,12.53,2.05,0.64705
2048,5,20,18.26,-0.29,0
2048,5,21,21.40,5.01,0
2048,5,22,21.48,4.15,0
2048,5,23,17.87,6.66,0
2048,5,24,14.03,-0.73,0
2048,5,25,13.87,-1.10,1.68004
2048,5,26,10.33,4.23,16.93329
2048,5,27,10.33,0.47,23.87428
2048,5,28,10.77,2.02,23.73748
2048,5,29,10.90,3.29,1.23029
2048,5,30,10.70,1.00,5.49332
2048,5,31,8.36,2.00,18.55763
2048,6,1,7.24,0.61,6.67287
2048,6,2,10.23,4.33,29.16977
2048,6,3,13.29,6.25,3.75164
2048,6,4,14.87,7.16,4.38838
2048,6,5,15.81,4.52,0
2048,6,6,19.52,2.41,0.37415
2048,6,7,19.39,5.07,0
2048,6,8,18.50,1.89,0
2048,6,9,15.11,1.94,0.80983
2048,6,10,19.25,0.62,0
2048,6,11,24.51,8.60,0
2048,6,12,24.53,6.37,0
2048,6,13,20.69,7.11,0
2048,6,14,19.60,4.97,0
2048,6,15,19.63,7.86,3.16995
2048,6,16,17.65,5.95,9.56768
2048,6,17,15.19,7.39,12.26719
2048,6,18,15.54,9.24,8.83095
